Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1905-07-14;CA-2017-168354;2017-09-19;2017-09-21;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;1907-12-17;East;OFF-PA-10002377;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";1900-01-17;1900-01-03;1900-01-00;1900-01-07
1905-07-15;CA-2017-168354;2017-09-19;2017-09-21;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;1907-12-17;East;OFF-BI-10004826;Office Supplies;Binders;JM Magazine Binder;1900-02-18;1900-01-03;1900-01-00;1900-01-23
1905-07-16;CA-2017-168354;2017-09-19;2017-09-21;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;1907-12-17;East;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;1902-05-21;1900-01-04;1900-01-00;1900-08-31
1905-07-17;US-2018-111241;2018-08-20;2018-08-22;Second Class;GM-14500;Gene McClure;Consumer;United States;Fresno;California;2156-08-11;West;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;1900-08-26;1900-01-05;1900-01-00;1900-03-17
1905-07-18;CA-2016-114237;2016-03-13;2016-03-15;First Class;MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;2168-08-04;West;FUR-BO-10004409;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;1900-05-20;1900-01-02;1900-01-00;1900-02-08
1905-07-19;CA-2017-113516;2017-09-08;2017-09-10;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Lancaster;California;2156-01-31;West;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";1900-02-02;1900-01-02;1900-01-00;1900-01-11
1905-07-20;CA-2017-113516;2017-09-08;2017-09-10;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Lancaster;California;2156-01-31;West;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;1900-03-07;1900-01-04;1900-01-00;1900-01-23
1905-07-21;CA-2016-117961;2016-11-26;2016-11-30;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1903-12-23;East;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";1900-01-14;1900-01-03;1900-01-00;1900-01-06
1905-07-22;CA-2016-117961;2016-11-26;2016-11-30;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1903-12-23;East;OFF-ST-10001172;Office Supplies;Storage;Tennsco Lockers, Sand;1900-04-13;1900-01-05;1900-01-00;1900-01-25
1905-07-23;CA-2016-117961;2016-11-26;2016-11-30;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1903-12-23;East;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;1900-03-01;1900-01-04;1900-01-00;1900-01-30
1905-07-24;CA-2016-117961;2016-11-26;2016-11-30;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1903-12-23;East;OFF-PA-10001274;Office Supplies;Paper;Loose Memo Sheets;1900-01-10;1900-01-03;1900-01-00;1900-01-05
1905-07-25;CA-2017-128923;2017-12-09;2017-12-13;Standard Class;GB-14530;George Bell;Corporate;United States;Fort Worth;Texas;2108-05-14;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;1900-01-09;1900-01-02;1900-01-00;1900-01-03
1905-07-26;CA-2017-128923;2017-12-09;2017-12-13;Standard Class;GB-14530;George Bell;Corporate;United States;Fort Worth;Texas;2108-05-14;Central;OFF-AR-10000475;Office Supplies;Art;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;1900-01-09;1900-01-01;1900-01-00;1900-01-00
1905-07-27;CA-2018-162481;2018-09-25;2018-09-29;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Rochester;Minnesota;2053-01-17;Central;OFF-BI-10002976;Office Supplies;Binders;ACCOHIDE Binder by Acco;1900-01-08;1900-01-02;1900-01-00;1900-01-03
1905-07-28;CA-2018-162481;2018-09-25;2018-09-29;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Rochester;Minnesota;2053-01-17;Central;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;1900-09-25;1900-01-03;1900-01-00;1900-02-20
1905-07-29;CA-2016-119214;2016-01-23;2016-01-27;Standard Class;CW-11905;Carl Weiss;Home Office;United States;Bozeman;Montana;2063-06-28;West;OFF-PA-10002893;Office Supplies;Paper;"Wirebound Service Call Books, 5 1/2"" x 4""";1900-01-29;1900-01-03;1900-01-00;1900-01-13
1905-07-30;CA-2016-119214;2016-01-23;2016-01-27;Standard Class;CW-11905;Carl Weiss;Home Office;United States;Bozeman;Montana;2063-06-28;West;OFF-LA-10003077;Office Supplies;Labels;Avery 500;1900-01-14;1900-01-02;1900-01-00;1900-01-06
1905-07-31;CA-2016-122287;2016-06-18;2016-06-23;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;2133-08-30;West;OFF-PA-10001661;Office Supplies;Paper;Xerox 1922;1900-01-11;1900-01-03;1900-01-00;1900-01-04
1905-08-01;CA-2016-122287;2016-06-18;2016-06-23;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;2133-08-30;West;OFF-BI-10004656;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;1900-01-04;1900-01-07;1900-01-00;###############################################################################################################################################################################################################################################################
1905-08-02;CA-2016-122287;2016-06-18;2016-06-23;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;2133-08-30;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;1900-01-09;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1905-08-03;CA-2016-122287;2016-06-18;2016-06-23;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;2133-08-30;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;1900-03-15;1900-01-05;1900-01-00;1900-01-20
1905-08-04;CA-2016-104493;2016-10-02;2016-10-08;Standard Class;EB-13705;Ed Braxton;Corporate;United States;San Diego;California;2152-03-03;West;OFF-BI-10004817;Office Supplies;Binders;GBC Personal VeloBind Strips;1900-02-26;1900-01-06;1900-01-00;1900-01-20
1905-08-05;US-2018-158946;2018-11-18;2018-11-23;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lakewood;Ohio;2020-10-03;East;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;1900-02-07;1900-01-07;1900-01-00;1900-01-07
1905-08-06;CA-2015-129168;2015-08-17;2015-08-23;Standard Class;KB-16585;Ken Black;Corporate;United States;Houston;Texas;2111-01-28;Central;OFF-PA-10001639;Office Supplies;Paper;Xerox 203;1900-01-15;1900-01-03;1900-01-00;1900-01-05
1905-08-07;CA-2017-131835;2017-07-17;2017-07-21;Standard Class;MC-17590;Matt Collister;Corporate;United States;Perth Amboy;New Jersey;1924-04-04;East;OFF-AP-10004487;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;1900-06-10;1900-01-02;1900-01-00;1900-02-14
1905-08-08;CA-2017-131835;2017-07-17;2017-07-21;Standard Class;MC-17590;Matt Collister;Corporate;United States;Perth Amboy;New Jersey;1924-04-04;East;TEC-PH-10001760;Technology;Phones;Bose SoundLink Bluetooth Speaker;1901-08-19;1900-01-03;1900-01-00;1900-10-06
1905-08-09;CA-2017-131835;2017-07-17;2017-07-21;Standard Class;MC-17590;Matt Collister;Corporate;United States;Perth Amboy;New Jersey;1924-04-04;East;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;1900-02-24;1900-01-01;1900-01-00;1900-01-26
1905-08-10;CA-2016-142237;2016-07-11;2016-07-13;First Class;CK-12595;Clytie Kelty;Consumer;United States;Philadelphia;Pennsylvania;1952-05-20;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";1900-10-15;1900-01-07;1900-01-00;1900-02-05
1905-08-11;CA-2016-142237;2016-07-11;2016-07-13;First Class;CK-12595;Clytie Kelty;Consumer;United States;Philadelphia;Pennsylvania;1952-05-20;East;OFF-BI-10004022;Office Supplies;Binders;Acco Suede Grain Vinyl Round Ring Binder;1900-01-02;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1905-08-12;CA-2016-142237;2016-07-11;2016-07-13;First Class;CK-12595;Clytie Kelty;Consumer;United States;Philadelphia;Pennsylvania;1952-05-20;East;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;1900-01-06;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1905-08-13;CA-2016-142237;2016-07-11;2016-07-13;First Class;CK-12595;Clytie Kelty;Consumer;United States;Philadelphia;Pennsylvania;1952-05-20;East;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;1900-12-06;1900-01-08;1900-01-00;###############################################################################################################################################################################################################################################################
1905-08-14;CA-2016-142237;2016-07-11;2016-07-13;First Class;CK-12595;Clytie Kelty;Consumer;United States;Philadelphia;Pennsylvania;1952-05-20;East;OFF-AR-10003732;Office Supplies;Art;Newell 333;1900-01-11;1900-01-05;1900-01-00;1900-01-00
1905-08-15;CA-2016-142237;2016-07-11;2016-07-13;First Class;CK-12595;Clytie Kelty;Consumer;United States;Philadelphia;Pennsylvania;1952-05-20;East;FUR-FU-10003142;Furniture;Furnishings;Master Big Foot Doorstop, Beige;1900-01-25;1900-01-06;1900-01-00;1900-01-03
1905-08-16;CA-2017-136434;2017-12-01;2017-12-07;Standard Class;RD-19480;Rick Duston;Consumer;United States;Richmond;Indiana;2029-09-13;Central;FUR-FU-10001196;Furniture;Furnishings;DAX Cubicle Frames - 8x10;1900-01-17;1900-01-03;1900-01-00;1900-01-05
1905-08-17;CA-2018-120376;2018-12-22;2018-12-25;First Class;TP-21130;Theone Pippenger;Consumer;United States;Detroit;Michigan;2032-01-14;Central;TEC-AC-10001114;Technology;Accessories;Microsoft Wireless Mobile Mouse 4000;1900-07-17;1900-01-05;1900-01-00;1900-03-03
1905-08-18;CA-2018-120376;2018-12-22;2018-12-25;First Class;TP-21130;Theone Pippenger;Consumer;United States;Detroit;Michigan;2032-01-14;Central;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;1904-05-04;1900-01-07;1900-01-00;1901-02-15
1905-08-19;CA-2018-120376;2018-12-22;2018-12-25;First Class;TP-21130;Theone Pippenger;Consumer;United States;Detroit;Michigan;2032-01-14;Central;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;1900-03-24;1900-01-01;1900-01-00;1900-01-30
1905-08-20;CA-2018-120376;2018-12-22;2018-12-25;First Class;TP-21130;Theone Pippenger;Consumer;United States;Detroit;Michigan;2032-01-14;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;1901-02-14;1900-01-02;1900-01-00;1900-03-10
1905-08-21;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-FA-10002975;Office Supplies;Fasteners;Staples;1900-01-11;1900-01-03;1900-01-00;1900-01-05
1905-08-22;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;1900-03-20;1900-01-05;1900-01-00;1900-01-20
1905-08-23;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-BI-10002571;Office Supplies;Binders;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";1900-01-15;1900-01-02;1900-01-00;1900-01-05
1905-08-24;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-PA-10000477;Office Supplies;Paper;Xerox 1952;1900-03-04;1900-01-13;1900-01-00;1900-01-30
1905-08-25;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;1900-01-19;1900-01-03;1900-01-00;1900-01-06
1905-08-26;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-ST-10001963;Office Supplies;Storage;Tennsco Regal Shelving Units;1901-02-08;1900-01-04;1900-01-00;1900-01-12
1905-08-27;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;1900-05-25;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1905-08-28;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;TEC-AC-10004568;Technology;Accessories;Maxell LTO Ultrium - 800 GB;1900-09-07;1900-01-09;1900-01-00;1900-02-16
1905-08-29;CA-2015-106439;2015-10-31;2015-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;2146-07-17;West;OFF-AR-10001419;Office Supplies;Art;Newell 325;1900-01-12;1900-01-03;1900-01-00;1900-01-03
1905-08-30;CA-2016-133452;2016-04-13;2016-04-19;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Pomona;California;2151-03-31;West;TEC-AC-10002800;Technology;Accessories;Plantronics Audio 478 Stereo USB Headset;1900-07-17;1900-01-04;1900-01-00;1900-03-09
1905-08-31;CA-2016-133452;2016-04-13;2016-04-19;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Pomona;California;2151-03-31;West;FUR-TA-10003954;Furniture;Tables;Hon 94000 Series Round Tables;1901-12-10;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1905-09-01;CA-2017-146521;2017-07-21;2017-07-23;Second Class;CC-12610;Corey Catlett;Corporate;United States;Philadelphia;Pennsylvania;1952-05-20;East;OFF-BI-10000301;Office Supplies;Binders;GBC Instant Report Kit;1900-01-01;1900-01-01;1900-01-00;###############################################################################################################################################################################################################################################################
1905-09-02;US-2018-110996;2018-11-20;2018-11-25;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;Ontario;California;2151-03-25;West;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;1900-10-09;1900-01-05;1900-01-00;###############################################################################################################################################################################################################################################################
1905-09-03;CA-2017-129693;2017-11-26;2017-12-02;Standard Class;TC-20980;Tamara Chand;Corporate;United States;Seattle;Washington;2168-08-06;West;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;1900-01-07;1900-01-02;1900-01-00;1900-01-02
1905-09-04;CA-2018-122504;2018-11-07;2018-11-12;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Brentwood;California;2158-10-06;West;TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;1900-02-28;1900-01-03;1900-01-00;1900-01-13
1905-09-05;CA-2018-122504;2018-11-07;2018-11-12;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Brentwood;California;2158-10-06;West;TEC-PH-10002468;Technology;Phones;Plantronics CS 50-USB - headset - Convertible, Monaural;1902-01-30;1900-01-07;1900-01-00;1900-03-06
1905-09-06;CA-2015-131051;2015-12-01;2015-12-05;Standard Class;TR-21325;Toby Ritter;Consumer;United States;San Francisco;California;2157-09-10;West;FUR-FU-10001861;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;1900-02-27;1900-01-03;1900-01-00;1900-01-28
1905-09-07;CA-2018-140676;2018-09-12;2018-09-15;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;1958-01-30;East;OFF-PA-10004082;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;1900-02-08;1900-01-05;1900-01-00;1900-01-19
